2016-08-30 18:06:24.841,61,EC549ADB,011,,001,Ack,01 0D ,08,-1,-01,-01,>, ,
2016-08-30 18:06:24.865,61,EC549ADB,011,,001,Singlecast,01 60 0D 02 02 31 05 05 01 39 78 ,02,-1,-01,-01,>, ,
2016-08-30 18:06:24.893,70,EC549ADB,001,,011,Ack,0B 07 ,02,-1,-01,-01,>, ,
2016-08-30 18:06:24.917,74,EC549ADB,001,,011,Singlecast,0B 31 04 7D ,09,-1,-01,-01,>, ,
2016-08-30 18:06:27.160,61,EC549ADB,011,,001,Ack,01 0C ,09,-1,-01,-01,>, ,
2016-08-30 18:06:27.184,62,EC549ADB,011,,001,Singlecast,01 31 05 01 2A 02 FD FE ,03,-1,-01,-01,>, ,
2016-08-30 18:06:27.210,74,EC549ADB,001,,011,Ack,0B 06 ,03,-1,-01,-01,>, ,
2016-08-30 18:06:27.235,74,EC549ADB,001,,011,Singlecast,0B 40 02 09 ,10,-1,-01,-01,>, ,
2016-08-30 18:06:29.498,62,EC549ADB,011,,001,Ack,01 0F ,10,-1,-01,-01,>, ,
2016-08-30 18:06:29.530,62,EC549ADB,011,,001,Singlecast,01 40 03 00 47 ,04,-1,-01,-01,>, ,
2016-08-30 18:06:29.555,74,EC549ADB,001,,011,Ack,0B 01 ,04,-1,-01,-01,>, ,
2016-08-30 18:06:29.579,74,EC549ADB,001,,011,Singlecast,0B 42 02 0A ,11,-1,-01,-01,>, ,
2016-08-30 18:06:31.794,74,EC549ADB,001,,011,Singlecast,0B 42 02 0A ,11,-1,-01,-01,>, ,
2016-08-30 18:06:31.818,74,EC549ADB,001,,011,Singlecast,0B 42 02 0A ,11,-1,-01,-01,>, ,
2016-08-30 18:06:32.672,74,EC549ADB,001,,011,Singlecast,0B 42 02 0D ,12,-1,-01,-01,>, ,
2016-08-30 18:06:32.708,62,EC549ADB,011,,001,Ack,01 09 ,12,-1,-01,-01,>, ,
2016-08-30 18:06:32.741,61,EC549ADB,011,,001,Singlecast,01 42 03 00 40 ,01,-1,-01,-01,>, ,
2016-08-30 18:06:32.796,74,EC549ADB,001,,011,Ack,0B 04 ,01,-1,-01,-01,>, ,
2016-08-30 18:06:32.839,74,EC549ADB,001,,011,Singlecast,0B 44 02 0A ,13,-1,-01,-01,>, ,
2016-08-30 18:06:35.071,61,EC549ADB,011,,001,Ack,01 08 ,13,-1,-01,-01,>, ,
2016-08-30 18:06:35.095,62,EC549ADB,011,,001,Singlecast,01 44 03 00 45 ,02,-1,-01,-01,>, ,
2016-08-30 18:06:35.120,74,EC549ADB,001,,011,Ack,0B 07 ,02,-1,-01,-01,>, ,
2016-08-30 18:06:35.144,74,EC549ADB,001,,011,Singlecast,0B 43 02 01 0E ,14,-1,-01,-01,>, ,
2016-08-30 18:06:37.360,62,EC549ADB,011,,001,Ack,01 0B ,14,-1,-01,-01,>, ,
2016-08-30 18:06:37.384,61,EC549ADB,011,,001,Singlecast,01 43 03 01 09 45 0C ,03,-1,-01,-01,>, ,
2016-08-30 18:06:37.412,74,EC549ADB,001,,011,Ack,0B 06 ,03,-1,-01,-01,>, ,
2016-08-30 18:06:37.436,74,EC549ADB,001,,011,Singlecast,0B 43 02 02 0C ,15,-1,-01,-01,>, ,
